"Melt temperature";"Mold temperature";"time_to_fill";"ZDx - Plasticizing time";"ZUx - Cycle time";"SKx - Closing force";"SKs - Clamping force peak value";"Ms - Torque peak value current cycle";"Mm - Torque mean value current cycle";"APSs - Specific back pressure peak value";"APVs - Specific injection pressure peak value";"CPn - Screw position at the end of hold pressure";"SVo - Shot volume";"quality"
106.26;81.37;6.968;3.24;74.83;909.9;927.8;120.5;107.0;146.2;909.2;8.81;18.76;2.0
106.202;81.404;6.9159999999999995;3.23;74.83;917.3;935.0;112.7;102.6;148.5;908.9;8.82;18.75;2.0
106.233;81.249;6.968;3.19;74.8;916.6;934.3;118.1;105.3;145.4;905.8;8.84;18.73;2.0
106.322;81.319;6.968;3.18;74.81;909.6;927.3;118.1;106.4;146.4;914.2;8.83;18.74;2.0
106.231;81.301;6.968;3.17;74.83;909.2;927.1;118.4;103.7;145.4;916.0;8.84;18.73;2.0
106.359;81.359;6.968;3.16;74.83;907.3;924.7;120.8;106.1;145.2;919.8;8.84;18.73;2.0
113.338;80.996;6.968;3.16;74.82;919.5;937.0;119.3;108.9;145.5;920.6;8.89;18.67;2.0
98.434;81.073;7.228;3.15;74.81;918.8;937.2;121.7;109.5;145.9;915.0;8.92;18.65;2.0
106.13;81.316;6.968;3.21;74.8;908.6;924.7;117.8;106.9;146.2;912.7;8.8;18.76;2.0
106.211;81.356;6.968;3.19;74.81;913.2;929.3;116.6;104.9;145.6;921.9;8.82;18.75;2.0
144.593;80.934;6.968;3.13;74.82;919.3;935.9;125.5;110.4;146.8;921.9;8.9;18.67;2.0
106.312;81.399;6.968;3.14;74.8;883.5;900.7;127.0;107.4;145.8;930.5;8.9;18.67;2.0
105.991;81.085;6.968;3.17;74.8;907.9;923.8;116.3;105.4;147.4;916.2;8.88;18.69;2.0
106.27;81.43;6.968;3.25;74.81;911.8;926.7;120.8;106.0;146.4;910.7;8.79;18.78;2.0
106.257;81.27;6.968;3.15;74.8;914.2;927.8;116.0;107.6;146.2;921.7;8.81;18.76;2.0
106.229;81.428;6.968;3.29;74.83;912.1;926.5;112.4;102.8;146.5;902.3;8.79;18.78;2.0
106.27;81.361;6.968;3.24;74.81;915.5;933.0;113.3;103.1;145.6;911.1;8.79;18.78;2.0
106.355;81.41;6.864;3.26;74.81;914.2;930.0;119.6;103.5;145.9;901.3;8.8;18.77;2.0
106.136;81.127;7.851999999999999;3.11;74.82;916.4;939.4;120.5;109.4;145.3;930.0;8.94;18.63;2.0
105.767;80.882;6.968;3.29;74.82;897.4;913.4;113.9;102.1;147.0;915.8;8.82;18.75;2.0
106.345;81.385;6.968;3.18;74.83;884.8;900.7;123.8;108.3;147.6;913.3;8.81;18.76;2.0
106.325;81.422;6.864;3.16;74.81;913.1;929.3;119.9;105.7;145.4;919.0;8.84;18.73;2.0
106.268;81.388;6.968;3.24;74.81;918.8;935.6;117.2;103.8;146.6;911.3;8.81;18.76;2.0
105.93;80.866;6.864;3.11;74.8;919.7;934.8;121.7;109.5;146.4;922.1;8.89;18.68;2.0
106.307;81.324;6.968;3.25;74.81;908.4;926.2;114.5;104.2;145.5;921.2;8.81;18.75;2.0
106.227;81.305;6.968;3.2;74.81;919.3;936.3;113.6;105.1;146.0;914.9;8.82;18.75;2.0
106.097;81.139;7.9559999999999995;3.14;74.81;920.8;937.4;127.3;108.7;147.5;910.7;8.88;18.69;2.0
106.102;81.386;6.968;3.2;74.8;910.7;926.2;117.2;105.0;145.8;917.5;8.86;18.71;2.0
106.305;81.44;6.968;3.24;74.81;912.3;926.3;117.5;104.7;146.3;913.5;8.81;18.76;2.0
106.26;81.254;6.864;3.26;74.81;913.8;930.6;116.6;103.5;146.5;911.9;8.81;18.76;2.0
106.324;81.373;6.968;3.22;74.82;885.9;901.2;117.2;102.6;147.1;915.4;8.81;18.75;2.0
106.223;81.381;6.864;3.28;74.81;919.0;939.3;111.5;103.0;145.8;899.0;8.79;18.78;2.0
106.159;81.365;6.968;3.23;74.81;907.9;925.8;120.2;104.4;146.1;913.5;8.79;18.77;2.0
106.244;81.325;7.124;3.25;74.81;915.1;932.1;113.9;101.9;145.5;907.7;8.8;18.77;2.0
106.338;81.328;6.864;3.23;74.82;918.6;938.3;113.6;103.0;145.6;908.5;8.83;18.74;2.0
106.272;81.3;6.968;3.25;74.81;885.2;902.2;115.4;103.2;146.9;914.6;8.78;18.78;2.0
106.098;81.256;6.968;3.19;74.83;908.8;927.6;125.2;107.3;146.6;915.9;8.78;18.79;2.0
106.053;81.32;6.968;3.21;74.8;908.8;927.6;123.2;105.3;146.2;916.6;8.84;18.73;2.0
106.191;81.338;6.968;3.26;74.81;912.5;928.2;116.3;102.8;147.1;911.4;8.79;18.78;2.0
106.141;81.291;6.968;3.19;74.82;910.5;929.9;114.5;105.0;146.6;917.7;8.85;18.72;2.0
106.232;81.388;6.968;3.27;74.81;913.2;928.7;117.5;104.1;146.7;911.2;8.78;18.79;2.0
106.215;81.12;7.851999999999999;3.09;74.81;919.5;935.6;125.2;110.8;146.9;920.2;8.87;18.7;2.0
106.18;81.385;6.968;3.18;74.8;884.3;902.9;114.2;106.2;145.4;911.0;8.83;18.74;2.0
106.173;81.293;6.968;3.23;74.81;907.3;925.6;116.6;103.5;146.2;916.8;8.81;18.75;2.0
106.2;81.327;6.968;3.29;74.81;909.6;925.2;119.6;103.6;145.6;904.8;8.81;18.76;2.0
106.282;81.294;6.968;3.32;74.81;917.5;937.8;114.2;101.5;146.8;892.9;8.74;18.83;2.0
105.83;80.801;6.968;3.27;74.81;896.5;913.6;119.9;105.5;145.9;911.3;8.82;18.75;2.0
106.252;81.29;6.968;3.22;74.81;908.6;926.9;119.6;105.9;146.3;912.8;8.84;18.73;2.0
106.205;81.295;6.968;3.24;74.81;908.6;926.3;116.6;103.0;146.1;908.6;8.79;18.77;2.0
105.815;80.944;6.968;3.18;74.82;901.8;915.1;111.2;103.5;145.8;918.2;8.85;18.71;2.0
106.037;81.193;6.968;3.17;74.81;908.4;925.6;115.7;105.9;146.2;917.7;8.85;18.71;2.0
106.244;81.408;6.968;3.22;74.8;910.7;928.0;118.4;105.8;148.6;915.4;8.79;18.78;2.0
105.811;80.899;6.968;3.23;74.82;898.7;913.6;116.9;105.1;145.5;905.1;8.81;18.75;2.0
106.193;81.325;6.968;3.28;74.81;909.7;927.1;113.3;102.3;145.7;915.5;8.83;18.74;2.0
106.2;81.13;6.968;3.23;74.83;911.0;927.3;115.7;102.8;146.0;915.9;8.81;18.75;2.0
106.278;81.468;6.864;3.24;74.81;906.4;925.1;122.6;104.5;145.3;906.0;8.86;18.71;2.0
106.347;81.315;6.864;3.22;74.78;919.1;937.2;116.6;104.8;146.8;902.4;8.8;18.77;2.0
105.852;80.558;6.968;3.7;74.8;916.9;933.2;112.1;97.9;145.8;885.3;8.76;18.8;2.0
106.367;81.399;6.968;3.2;74.8;914.0;928.7;113.3;103.3;146.2;911.9;8.85;18.72;2.0
119.957;81.045;7.851999999999999;3.16;74.82;922.1;938.3;120.2;109.0;147.2;909.3;8.85;18.71;2.0
105.913;80.873;6.864;3.16;74.83;918.6;937.4;124.7;110.0;145.7;910.6;8.84;18.72;2.0
93.409;81.154;7.332;3.08;74.81;919.3;936.5;121.7;110.5;146.2;937.4;8.99;18.57;2.0
106.206;81.226;6.968;3.23;74.8;906.8;926.3;115.4;104.8;146.0;913.5;8.79;18.78;2.0
106.216;81.33;6.968;3.22;74.8;917.5;936.7;114.5;103.0;146.3;914.2;8.83;18.73;2.0
106.124;81.251;6.968;3.25;74.8;909.2;923.9;117.2;105.3;145.7;912.0;8.8;18.77;2.0
106.244;81.321;6.968;3.3;74.8;909.9;925.8;113.0;102.7;146.0;906.6;8.78;18.78;2.0
106.199;81.381;6.968;3.21;74.81;912.1;929.1;118.7;105.4;147.4;912.4;8.84;18.73;2.0
105.952;80.942;6.864;3.14;74.81;921.0;938.7;122.9;110.7;149.2;922.4;8.83;18.73;2.0
105.879;80.946;6.864;3.13;74.82;920.1;935.6;122.9;109.9;145.7;921.7;8.86;18.71;2.0
106.212;81.29;6.968;3.2;74.81;910.1;926.3;112.7;103.2;145.5;912.2;8.8;18.77;2.0
105.764;80.591;6.968;3.5;74.82;918.4;933.5;114.2;99.5;145.7;890.0;8.74;18.83;2.0
105.94;80.926;6.864;3.14;74.81;920.4;938.7;121.7;111.0;146.1;913.8;8.89;18.68;2.0
106.349;81.349;6.968;3.17;74.83;909.6;928.0;113.6;104.6;145.6;913.5;8.81;18.75;2.0
105.778;81.026;6.292;3.37;75.77;892.4;916.4;120.5;106.8;146.4;887.9;8.78;18.78;2.0
105.89;81.102;6.188;3.37;75.74;892.4;912.3;116.6;107.8;147.1;877.2;8.73;18.84;2.0
105.868;81.156;6.188;3.28;75.73;893.9;914.2;114.8;107.3;146.7;903.6;8.79;18.78;2.0
105.881;81.231;6.239999999999999;3.37;75.73;893.1;913.1;118.4;107.0;145.7;888.5;8.77;18.8;2.0
105.949;81.384;6.239999999999999;3.26;75.71;896.6;914.2;116.9;105.5;146.2;902.3;8.79;18.77;2.0
105.998;81.337;6.188;3.24;75.72;889.8;911.4;124.1;109.6;145.3;904.3;8.81;18.76;2.0
105.182;79.975;6.292;6.61;74.89;895.2;915.3;94.5;76.5;146.8;897.9;8.89;18.67;3.0
104.7;78.872;6.292;3.4;74.86;890.4;912.1;121.1;105.8;146.0;813.4;8.45;19.12;3.0
105.443;80.666;6.188;5.94;75.74;893.5;917.3;97.4;81.1;146.4;829.6;8.59;18.98;3.0
105.467;80.689;6.292;5.25;75.77;896.6;913.6;101.9;82.6;146.6;852.9;8.69;18.87;3.0
105.606;81.007;6.292;4.2;75.76;894.8;915.8;101.3;89.3;145.6;815.8;8.47;19.09;3.0
105.497;80.891;6.292;4.43;75.76;895.0;914.5;106.7;87.8;147.6;827.8;8.53;19.04;3.0
105.557;80.976;6.292;4.42;75.74;901.2;924.1;101.9;87.1;146.6;841.5;8.63;18.93;3.0
105.501;80.853;6.292;4.11;75.71;899.4;924.1;107.3;90.1;146.4;808.4;8.5;19.06;3.0
105.649;80.929;6.292;4.08;75.74;899.6;922.8;99.2;89.7;146.2;814.4;8.48;19.09;3.0
105.592;80.918;6.292;4.43;75.74;902.0;924.5;103.4;88.7;147.5;827.1;8.57;19.0;3.0
105.5;80.99;6.292;3.89;75.73;899.4;925.1;108.8;93.5;146.7;817.1;8.52;19.05;3.0
105.61;80.79;6.292;4.27;75.73;900.7;923.2;98.0;87.7;146.3;819.0;8.55;19.01;3.0
105.598;80.983;6.292;3.91;75.73;901.1;925.6;105.5;93.1;146.4;824.3;8.53;19.04;3.0
105.58;81.038;6.292;3.89;75.73;900.1;924.7;110.6;95.6;147.4;822.0;8.53;19.04;3.0
105.646;81.017;6.292;4.03;75.75;898.9;922.5;104.0;91.8;146.7;839.6;8.63;18.93;3.0
105.656;80.874;6.292;3.78;75.73;901.2;922.1;115.7;97.3;146.2;833.8;8.56;19.0;3.0
105.635;81.045;6.188;3.86;75.74;898.3;919.1;112.4;96.7;147.2;843.2;8.6;18.96;3.0
105.674;80.964;6.292;3.89;75.75;897.4;918.6;104.9;94.5;146.7;825.1;8.55;19.02;3.0
105.675;80.964;6.292;3.83;75.74;897.7;920.6;105.5;95.2;147.1;829.4;8.55;19.02;3.0
105.672;81.043;6.292;3.82;75.76;896.3;916.4;116.3;97.7;148.6;844.8;8.62;18.95;3.0
105.781;80.859;6.292;3.81;75.74;894.6;914.7;112.7;95.6;146.7;836.1;8.57;18.99;3.0
105.781;80.99;6.292;3.46;75.74;891.8;918.6;118.4;104.9;146.3;868.1;8.74;18.83;3.0
105.762;81.114;6.239999999999999;3.44;75.75;891.8;914.4;113.3;105.6;146.5;872.6;8.73;18.84;3.0
105.766;81.049;6.188;3.4;75.73;892.4;916.7;116.9;105.6;146.6;875.3;8.71;18.86;3.0
105.754;81.058;6.292;3.52;75.77;893.3;914.9;111.2;102.9;146.9;873.6;8.69;18.88;3.0
105.787;81.229;6.292;3.31;75.76;892.4;913.1;120.2;108.3;147.0;890.7;8.73;18.84;3.0
105.854;81.273;6.292;3.33;75.76;892.8;915.6;117.5;106.8;146.0;893.4;8.82;18.74;3.0
105.858;81.15;6.292;3.29;75.73;889.4;912.5;121.4;107.8;146.8;898.2;8.83;18.73;3.0
105.825;81.131;6.188;3.3;75.76;890.4;911.8;118.1;109.4;145.6;897.3;8.78;18.78;3.0
105.909;81.102;6.188;3.33;75.73;893.9;916.9;115.4;107.6;146.6;882.9;8.74;18.83;3.0
105.85;81.101;6.239999999999999;3.38;75.74;891.7;912.0;114.8;106.3;146.9;882.7;8.75;18.81;3.0
105.915;81.063;6.188;3.26;75.74;893.3;913.6;116.0;108.2;146.7;896.3;8.86;18.71;3.0
105.844;81.094;6.292;3.33;75.73;895.5;915.6;118.7;107.5;147.5;893.5;8.8;18.77;3.0
105.925;81.057;6.188;3.31;75.76;892.8;914.5;116.9;105.4;146.1;893.6;8.82;18.75;3.0
105.916;81.256;6.239999999999999;3.34;75.75;893.3;913.2;117.5;105.0;146.3;896.8;8.79;18.78;3.0
105.935;81.312;6.188;3.27;75.74;890.7;911.0;114.2;106.4;147.8;898.8;8.83;18.74;3.0
105.967;81.221;6.239999999999999;3.26;75.74;890.2;911.0;116.0;108.3;146.3;901.2;8.81;18.75;3.0
105.916;81.258;6.239999999999999;3.28;75.74;891.1;915.1;118.4;106.9;147.1;903.6;8.81;18.76;3.0
105.904;81.239;6.292;3.31;75.71;894.4;913.6;119.9;106.2;145.6;891.1;8.78;18.79;3.0
105.894;81.274;6.292;3.33;75.73;896.3;913.8;116.9;107.4;144.8;888.1;8.77;18.8;3.0
105.984;81.222;6.292;3.37;75.73;894.1;914.5;115.4;103.7;145.6;877.6;8.67;18.89;3.0
105.933;81.334;6.188;3.32;75.73;890.9;910.8;116.3;107.0;146.1;879.2;8.72;18.84;3.0
105.86;81.183;6.188;3.31;75.72;892.9;912.3;116.0;106.2;145.5;899.2;8.85;18.72;3.0
105.993;81.233;6.292;3.31;75.74;894.2;914.7;119.6;105.4;146.2;892.8;8.76;18.81;3.0
105.902;81.26;6.292;3.31;75.7;890.0;909.6;115.7;106.6;145.6;888.6;8.77;18.79;3.0
105.968;81.286;6.292;3.34;75.75;896.5;915.5;115.7;106.0;145.8;882.0;8.72;18.85;3.0
105.935;81.216;6.292;3.34;75.73;891.3;911.0;122.3;107.0;145.1;893.7;8.73;18.84;3.0
105.9;81.28;6.188;3.26;75.73;896.1;913.6;123.8;107.9;145.1;899.5;8.8;18.76;3.0
105.943;81.201;6.292;3.31;75.79;895.5;915.5;117.8;105.9;145.4;880.4;8.75;18.82;3.0
105.885;81.312;6.292;3.32;75.71;890.9;909.6;126.7;106.0;145.4;884.4;8.76;18.81;3.0
105.957;81.265;6.188;3.34;75.73;889.8;912.1;118.1;104.5;146.7;880.3;8.73;18.83;3.0
105.938;81.175;6.292;3.44;75.73;889.3;910.5;118.4;102.7;146.3;863.9;8.68;18.88;3.0
105.938;81.292;6.239999999999999;3.34;75.7;895.3;916.2;116.9;106.5;145.4;886.8;8.81;18.76;3.0
105.951;81.332;6.292;3.34;75.74;889.3;914.0;119.6;103.8;145.5;895.4;8.76;18.81;3.0
105.94;81.217;6.292;3.31;75.74;890.9;911.4;114.8;105.0;145.3;890.1;8.77;18.8;3.0
105.967;81.344;6.292;3.27;75.72;890.9;910.1;114.5;106.7;145.6;893.1;8.76;18.81;3.0
105.967;81.214;6.292;3.29;75.74;896.8;916.7;120.5;107.0;146.3;897.7;8.81;18.76;3.0
105.956;81.194;6.188;3.32;75.71;890.7;911.4;114.2;104.2;145.6;889.6;8.77;18.8;3.0
105.975;81.291;6.292;3.31;75.71;891.7;911.8;113.6;104.6;146.3;893.5;8.75;18.81;3.0
105.519;80.789;6.292;4.92;75.75;894.6;917.1;104.9;85.3;147.3;816.8;8.54;19.03;3.0
105.505;80.784;6.292;5.09;75.75;897.4;916.2;101.9;83.6;145.8;836.7;8.65;18.92;3.0
105.587;80.857;6.292;4.13;75.74;894.2;916.9;104.6;91.0;146.6;810.9;8.54;19.03;3.0
105.534;80.974;6.292;4.36;75.73;894.1;918.4;104.0;88.3;145.1;820.4;8.57;19.0;3.0
105.601;80.945;6.292;4.09;75.74;901.6;923.9;108.8;90.4;147.2;822.9;8.51;19.06;3.0
105.591;80.853;6.292;3.96;75.73;899.4;925.1;107.6;93.1;147.6;817.1;8.52;19.05;3.0
105.626;80.947;6.292;3.86;75.77;900.9;921.9;108.5;94.0;145.8;824.3;8.53;19.03;3.0
105.653;81.033;6.292;3.78;75.72;892.2;919.3;107.6;95.9;147.6;832.2;8.56;19.01;3.0
105.693;81.063;6.292;3.73;75.7;892.6;915.6;109.7;97.1;146.0;833.7;8.56;19.01;3.0
105.711;81.099;6.292;3.65;75.73;894.1;917.5;111.2;97.4;146.1;828.8;8.56;19.0;3.0
105.67;81.005;6.239999999999999;3.67;75.73;893.5;913.2;110.3;98.5;146.2;831.7;8.59;18.98;3.0
105.768;81.062;6.188;3.64;75.76;895.2;916.6;113.0;99.0;147.5;835.5;8.6;18.97;3.0
105.695;81.081;6.292;3.58;75.74;893.7;919.9;115.4;101.7;147.3;841.1;8.63;18.94;3.0
105.753;81.184;6.188;3.57;75.73;893.7;913.6;115.4;102.5;146.1;846.3;8.64;18.93;3.0
105.806;80.982;6.188;3.44;75.73;892.9;918.6;120.8;103.6;146.4;873.5;8.76;18.81;3.0
105.834;80.956;6.292;3.41;75.74;895.0;913.2;113.6;104.1;146.3;866.3;8.67;18.9;3.0
105.746;81.104;6.292;3.34;75.74;890.2;912.3;118.1;108.1;146.8;892.4;8.75;18.82;3.0
105.794;81.13;6.292;3.31;75.71;890.7;913.4;119.6;108.9;145.3;890.2;8.77;18.79;3.0
105.802;81.194;6.188;3.31;75.74;889.6;916.6;117.8;107.9;146.5;892.7;8.76;18.8;3.0
105.826;81.135;6.188;3.29;75.73;893.3;912.3;121.4;109.3;148.3;887.9;8.78;18.79;3.0
105.907;81.145;6.188;3.29;75.74;892.9;914.7;116.6;109.1;148.0;902.4;8.81;18.76;3.0
105.906;81.186;6.188;3.3;75.74;888.9;911.6;125.8;107.5;146.1;886.1;8.73;18.84;3.0
105.866;81.073;6.188;3.34;75.73;891.7;913.4;119.6;103.9;145.4;877.0;8.72;18.85;3.0
105.873;81.195;6.188;3.32;75.74;893.1;912.1;119.3;108.4;145.8;897.0;8.77;18.79;3.0
105.865;81.188;6.188;3.41;75.73;894.6;916.0;117.2;109.6;147.9;863.7;8.63;18.94;3.0
105.827;81.127;6.188;3.35;75.74;891.5;913.2;116.0;107.2;147.3;879.5;8.76;18.81;3.0
104.969;79.337;6.292;3.29;74.89;898.5;917.5;119.9;109.1;145.9;870.1;8.69;18.88;3.0
105.909;81.217;6.188;3.37;75.76;892.2;912.3;116.3;105.0;146.1;874.9;8.68;18.89;3.0
105.903;81.274;6.292;3.38;75.74;889.8;910.8;118.1;105.0;146.8;880.2;8.75;18.82;3.0
105.911;81.155;6.188;3.35;75.75;890.4;911.2;113.6;106.5;148.0;896.0;8.82;18.75;3.0
105.867;81.179;6.239999999999999;3.29;75.74;890.5;910.8;121.1;109.1;146.4;895.9;8.83;18.74;3.0
105.887;81.242;6.188;3.26;75.75;890.4;910.8;121.4;106.0;146.3;885.8;8.77;18.79;3.0
105.914;81.273;6.292;3.3;75.75;891.3;911.4;121.4;107.7;146.1;885.0;8.75;18.81;3.0
105.949;81.252;6.188;3.26;75.73;890.7;911.8;120.2;107.6;146.0;899.8;8.84;18.73;3.0
105.849;81.262;6.188;3.27;75.74;893.1;911.4;128.5;109.7;146.5;910.0;8.84;18.73;3.0
105.937;81.259;6.292;3.31;75.72;891.5;913.8;119.6;106.8;145.9;886.1;8.76;18.81;3.0
105.921;81.167;6.188;3.29;75.74;894.1;915.3;118.1;106.5;146.2;903.1;8.79;18.78;3.0
105.916;81.2;6.239999999999999;3.33;75.71;895.7;913.2;119.0;106.7;146.6;883.0;8.72;18.84;3.0
106.042;81.26;6.188;3.34;75.73;890.4;910.1;113.9;104.0;146.3;881.8;8.76;18.81;3.0
105.985;81.249;6.292;3.36;75.71;891.7;915.1;119.3;105.1;145.5;873.7;8.69;18.87;3.0
105.905;81.25;6.188;3.32;75.74;891.5;911.0;117.5;105.9;147.0;885.5;8.71;18.85;3.0
105.831;81.216;6.292;3.31;75.72;894.1;911.6;120.5;105.1;145.5;886.6;8.72;18.85;3.0
105.949;81.261;6.292;3.36;75.73;890.4;908.8;116.9;105.9;145.9;866.4;8.66;18.91;3.0
105.864;81.199;6.292;3.31;75.76;894.8;913.6;118.1;105.0;146.1;901.3;8.78;18.79;3.0
105.959;81.309;6.239999999999999;3.24;75.7;891.1;910.1;126.7;108.5;145.6;904.2;8.81;18.76;3.0
106.011;81.31;6.188;3.26;75.73;894.8;912.9;120.5;106.4;144.8;900.5;8.77;18.8;3.0
106.009;81.276;6.292;3.24;75.72;890.4;910.5;122.3;109.2;147.3;887.6;8.73;18.83;3.0
105.995;81.23;6.188;3.29;75.71;889.8;910.3;124.1;108.4;146.4;901.0;8.77;18.8;3.0
105.976;81.388;6.292;3.44;75.72;889.3;909.9;114.2;101.9;147.2;865.5;8.71;18.86;3.0
105.886;81.2;6.292;3.34;75.74;895.3;913.8;118.7;105.1;145.8;892.9;8.76;18.8;3.0
106.048;81.223;6.188;3.3;75.72;890.9;910.5;114.8;104.1;145.2;882.5;8.7;18.87;3.0
105.93;81.216;6.292;3.31;75.74;889.1;910.5;119.9;106.2;145.6;897.9;8.81;18.76;3.0
105.897;81.3;6.292;3.26;75.76;890.7;914.9;116.0;106.2;144.9;903.5;8.82;18.75;3.0
105.902;81.265;6.292;3.31;75.74;890.9;911.4;109.7;104.2;145.3;887.9;8.76;18.81;3.0
105.97;81.284;6.292;3.33;75.73;890.2;915.8;111.5;102.0;145.7;889.7;8.77;18.79;3.0
105.942;81.23;6.188;3.37;75.73;897.4;914.9;116.6;103.7;145.1;882.0;8.76;18.81;3.0
105.882;81.29;6.292;3.41;75.75;890.7;912.3;115.4;103.7;145.8;875.4;8.67;18.9;3.0
104.973;79.668;6.292;4.4;74.89;893.9;911.8;98.3;85.7;146.3;801.8;8.44;19.13;3.0
105.507;80.777;6.292;4.96;75.79;896.8;919.7;97.7;82.5;146.3;840.3;8.64;18.92;3.0
105.458;80.865;6.292;4.56;75.75;895.9;918.4;101.3;85.1;144.9;832.0;8.6;18.97;3.0
105.528;80.808;6.292;4.65;75.74;894.8;917.5;101.3;86.3;147.9;831.6;8.63;18.94;3.0
105.516;80.862;6.292;4.1;75.74;894.1;916.9;101.9;90.2;145.3;810.2;8.5;19.07;3.0
105.548;81.042;6.292;4.19;75.77;894.6;914.9;107.6;91.2;146.3;811.4;8.52;19.05;3.0
104.498;79.026;6.292;3.94;74.89;900.9;922.3;108.2;93.0;146.7;804.8;8.48;19.09;3.0
105.631;80.983;6.292;4.23;75.75;900.9;920.8;105.5;90.2;145.9;835.2;8.58;18.99;3.0
105.597;80.915;6.292;3.85;75.75;900.3;925.8;112.1;95.5;146.5;825.7;8.55;19.02;3.0
105.626;80.978;6.188;3.71;75.71;892.6;910.3;116.6;96.8;147.4;829.9;8.6;18.97;3.0
105.685;81.069;6.292;3.57;75.73;891.5;915.5;114.8;101.0;146.8;843.8;8.61;18.96;3.0
105.763;81.105;6.292;3.59;75.76;894.1;913.8;113.0;102.1;146.7;845.1;8.62;18.94;3.0
105.778;81.132;6.188;3.55;75.74;894.4;917.3;116.0;100.8;147.4;853.9;8.69;18.88;3.0
105.792;81.144;6.292;3.55;75.75;892.0;916.4;110.0;100.9;146.4;841.7;8.59;18.97;3.0
105.815;81.029;6.188;3.4;75.73;891.7;914.2;116.3;104.1;146.8;881.4;8.72;18.85;3.0
105.696;81.152;6.292;3.37;75.72;894.4;916.6;116.9;106.1;147.5;868.3;8.71;18.85;3.0
105.79;81.088;6.292;3.42;75.72;895.0;919.0;112.4;104.1;147.7;867.8;8.71;18.86;3.0
105.811;81.084;6.188;3.39;75.74;891.1;916.4;116.0;104.8;145.9;885.3;8.75;18.81;3.0
105.794;81.16;6.188;3.41;75.74;892.6;917.1;115.4;105.2;146.8;887.2;8.76;18.81;3.0
105.864;81.042;6.292;3.31;75.77;891.8;912.7;124.1;109.6;146.0;888.5;8.72;18.84;3.0
105.841;81.094;6.292;3.35;75.74;888.9;913.2;115.4;106.6;146.2;890.4;8.78;18.79;3.0
105.841;81.171;6.292;3.32;75.73;893.3;917.1;114.2;106.2;146.5;889.7;8.81;18.76;3.0
105.804;81.234;6.292;3.29;75.75;889.8;915.6;116.3;107.3;146.1;906.1;8.8;18.76;3.0
105.85;81.168;6.188;3.32;75.75;892.9;914.2;121.7;108.2;146.7;897.6;8.83;18.74;3.0
105.895;81.181;6.188;3.31;75.75;893.9;915.3;122.6;107.3;146.3;890.9;8.74;18.83;3.0
105.861;81.214;6.188;3.28;75.77;891.1;916.2;121.1;106.3;146.0;886.4;8.79;18.78;3.0
105.924;81.194;6.292;3.33;75.74;891.5;913.2;122.0;108.2;147.3;879.5;8.76;18.81;3.0
105.859;81.155;6.188;3.31;75.74;892.2;913.8;127.0;106.9;145.8;886.5;8.75;18.82;3.0
105.832;81.18;6.239999999999999;3.33;75.73;892.2;913.2;114.8;106.1;146.2;881.9;8.72;18.85;3.0
105.876;81.203;6.188;3.33;75.75;889.8;911.6;116.6;106.6;146.3;885.6;8.73;18.83;3.0
105.871;81.19;6.239999999999999;3.29;75.75;891.7;915.1;119.6;107.7;149.0;895.3;8.79;18.78;3.0
105.94;81.194;6.188;3.25;75.76;890.0;916.0;118.7;109.2;147.1;903.5;8.83;18.74;3.0
105.966;81.262;6.188;3.29;75.72;894.2;916.0;114.5;106.9;146.7;902.4;8.86;18.7;3.0
105.97;81.311;6.292;3.27;75.75;891.3;910.7;122.0;110.9;146.8;896.1;8.73;18.84;3.0
105.982;81.292;6.188;3.29;75.75;890.2;912.3;121.4;106.8;145.1;888.3;8.75;18.82;3.0
105.934;81.115;6.292;3.34;75.73;890.9;912.0;117.2;106.3;146.9;881.0;8.75;18.82;3.0
105.938;81.13;6.239999999999999;3.35;75.74;894.6;911.0;116.6;105.2;146.1;881.5;8.75;18.81;3.0
105.121;79.593;6.292;3.29;75.73;895.3;915.6;114.8;107.1;146.8;896.4;8.77;18.8;3.0
105.943;81.295;6.292;3.34;75.74;891.1;910.7;119.9;106.6;146.5;887.7;8.76;18.81;3.0
105.918;81.324;6.292;3.29;75.74;895.2;913.1;115.7;106.7;146.3;895.2;8.81;18.76;3.0
105.95;81.286;6.188;3.28;75.73;890.0;909.9;119.3;105.3;146.0;890.4;8.79;18.77;3.0
105.978;81.245;6.239999999999999;3.28;75.71;891.3;910.7;118.7;105.3;146.9;895.8;8.77;18.8;3.0
105.959;81.219;6.292;3.28;75.72;894.6;912.9;117.8;107.2;145.1;904.6;8.81;18.76;3.0
105.947;81.316;6.188;3.37;75.74;895.7;914.0;109.1;102.6;145.4;879.7;8.72;18.85;3.0
105.952;81.279;6.292;3.29;75.74;897.0;915.8;119.6;107.6;145.7;901.8;8.8;18.76;3.0
105.953;81.246;6.292;3.21;75.71;895.2;914.2;118.7;108.7;144.8;909.3;8.85;18.71;3.0
105.97;81.279;6.292;3.38;75.73;895.0;913.8;110.3;102.9;145.6;875.1;8.67;18.9;3.0
105.91;81.234;6.239999999999999;3.4;75.72;890.7;909.4;113.6;102.8;145.5;886.5;8.77;18.8;3.0
105.904;81.226;6.292;3.34;75.73;895.5;913.8;115.1;104.1;146.1;889.1;8.76;18.81;3.0
105.926;81.309;6.239999999999999;3.35;75.73;895.3;913.6;113.3;103.2;145.6;880.6;8.77;18.8;3.0
